label,desc
Yorkshire and The Humber; Emissions: Public sector; 2nd IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 3rd IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 3rd IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 3rd IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 3rd IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 4th IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 4th IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 4th IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 4th IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 5th IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 5th IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 5th IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Public sector; 5th IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 1st IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 1st IMD quintile; Urban,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 1st IMD quintile; Rural,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 1st IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 2nd IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 2nd IMD quintile; Urban,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 2nd IMD quintile; Rural,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 2nd IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 3rd IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 3rd IMD quintile; Urban,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 3rd IMD quintile; Rural,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 3rd IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 4th IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 4th IMD quintile; Urban,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 4th IMD quintile; Rural,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 4th IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 5th IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 5th IMD quintile; Urban,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 5th IMD quintile; Rural,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Agriculture; 5th IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 5th IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 5th IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 5th IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
Yorkshire and The Humber; Emissions: Industry/Commerical/Domestic; 5th IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: City of London; 1st IMD quintile; Sparse and rural,City of London does not have a comparable emissions profile; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 1st IMD quintile; Urban,City of London does not have a comparable emissions profile; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 1st IMD quintile; Rural,City of London does not have a comparable emissions profile; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 1st IMD quintile; Urban with rural areas,"City of London does not have a comparable emissions profile; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: City of London; 2nd IMD quintile; Sparse and rural,City of London does not have a comparable emissions profile; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 2nd IMD quintile; Urban,City of London does not have a comparable emissions profile; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 2nd IMD quintile; Rural,City of London does not have a comparable emissions profile; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 2nd IMD quintile; Urban with rural areas,"City of London does not have a comparable emissions profile; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: City of London; 3rd IMD quintile; Sparse and rural,City of London does not have a comparable emissions profile; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 3rd IMD quintile; Urban,City of London does not have a comparable emissions profile; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 3rd IMD quintile; Rural,City of London does not have a comparable emissions profile; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 3rd IMD quintile; Urban with rural areas,"City of London does not have a comparable emissions profile; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: City of London; 4th IMD quintile; Sparse and rural,City of London does not have a comparable emissions profile; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 4th IMD quintile; Urban,City of London does not have a comparable emissions profile; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 4th IMD quintile; Rural,City of London does not have a comparable emissions profile; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 4th IMD quintile; Urban with rural areas,"City of London does not have a comparable emissions profile; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
Yorkshire and The Humber; Emissions: City of London; 5th IMD quintile; Sparse and rural,City of London does not have a comparable emissions profile; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 5th IMD quintile; Urban,City of London does not have a comparable emissions profile; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 5th IMD quintile; Rural,City of London does not have a comparable emissions profile; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
Yorkshire and The Humber; Emissions: City of London; 5th IMD quintile; Urban with rural areas,"City of London does not have a comparable emissions profile; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Urban Mainstream; 1st IMD quintile; Sparse and rural,Below average for all emissions scores; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Urban Mainstream; 1st IMD quintile; Urban,Below average for all emissions scores; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Urban Mainstream; 1st IMD quintile; Rural,Below average for all emissions scores; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Urban Mainstream; 1st IMD quintile; Urban with rural areas,"Below average for all emissions scores; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Urban Mainstream; 2nd IMD quintile; Sparse and rural,Below average for all emissions scores; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Urban Mainstream; 2nd IMD quintile; Urban,Below average for all emissions scores; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Urban Mainstream; 2nd IMD quintile; Rural,Below average for all emissions scores; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Urban Mainstream; 2nd IMD quintile; Urban with rural areas,"Below average for all emissions scores; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Urban Mainstream; 3rd IMD quintile; Sparse and rural,Below average for all emissions scores; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Urban Mainstream; 3rd IMD quintile; Urban,Below average for all emissions scores; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Urban Mainstream; 3rd IMD quintile; Rural,Below average for all emissions scores; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Urban Mainstream; 3rd IMD quintile; Urban with rural areas,"Below average for all emissions scores; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Urban Mainstream; 4th IMD quintile; Sparse and rural,Below average for all emissions scores; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Urban Mainstream; 4th IMD quintile; Urban,Below average for all emissions scores; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Urban Mainstream; 4th IMD quintile; Rural,Below average for all emissions scores; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Urban Mainstream; 4th IMD quintile; Urban with rural areas,"Below average for all emissions scores; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Urban Mainstream; 5th IMD quintile; Sparse and rural,Below average for all emissions scores; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Urban Mainstream; 5th IMD quintile; Urban,Below average for all emissions scores; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Urban Mainstream; 5th IMD quintile; Rural,Below average for all emissions scores; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Urban Mainstream; 5th IMD quintile; Urban with rural areas,"Below average for all emissions scores; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Transport/Domestic; 1st IMD quintile; Sparse and rural,Above average transport/domestic score; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Transport/Domestic; 1st IMD quintile; Urban,Above average transport/domestic score; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Transport/Domestic; 1st IMD quintile; Rural,Above average transport/domestic score; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Transport/Domestic; 1st IMD quintile; Urban with rural areas,"Above average transport/domestic score; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Transport/Domestic; 2nd IMD quintile; Sparse and rural,Above average transport/domestic score; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Transport/Domestic; 2nd IMD quintile; Urban,Above average transport/domestic score; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Transport/Domestic; 2nd IMD quintile; Rural,Above average transport/domestic score; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Transport/Domestic; 2nd IMD quintile; Urban with rural areas,"Above average transport/domestic score; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Transport/Domestic; 3rd IMD quintile; Sparse and rural,Above average transport/domestic score; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Transport/Domestic; 3rd IMD quintile; Urban,Above average transport/domestic score; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Transport/Domestic; 3rd IMD quintile; Rural,Above average transport/domestic score; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Transport/Domestic; 3rd IMD quintile; Urban with rural areas,"Above average transport/domestic score; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Transport/Domestic; 4th IMD quintile; Sparse and rural,Above average transport/domestic score; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Transport/Domestic; 4th IMD quintile; Urban,Above average transport/domestic score; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Transport/Domestic; 4th IMD quintile; Rural,Above average transport/domestic score; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Transport/Domestic; 4th IMD quintile; Urban with rural areas,"Above average transport/domestic score; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Transport/Domestic; 5th IMD quintile; Sparse and rural,Above average transport/domestic score; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods
North East; Emissions: Transport/Domestic; 5th IMD quintile; Urban,Above average transport/domestic score; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods
North East; Emissions: Transport/Domestic; 5th IMD quintile; Rural,Above average transport/domestic score; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods
North East; Emissions: Transport/Domestic; 5th IMD quintile; Urban with rural areas,"Above average transport/domestic score; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Public sector; 1st IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Public sector; 1st IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Public sector; 1st IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Public sector; 1st IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Public sector; 2nd IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Public sector; 2nd IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Public sector; 2nd IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Public sector; 2nd IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Public sector; 3rd IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Public sector; 3rd IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Public sector; 3rd IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Public sector; 3rd IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Public sector; 4th IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Public sector; 4th IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Public sector; 4th IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Public sector; 4th IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Public sector; 5th IMD quintile; Sparse and rural,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Public sector; 5th IMD quintile; Urban,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Public sector; 5th IMD quintile; Rural,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Public sector; 5th IMD quintile; Urban with rural areas,"Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Agriculture; 1st IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Agriculture; 1st IMD quintile; Urban,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Agriculture; 1st IMD quintile; Rural,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Agriculture; 1st IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Agriculture; 2nd IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Agriculture; 2nd IMD quintile; Urban,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Agriculture; 2nd IMD quintile; Rural,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Agriculture; 2nd IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Agriculture; 3rd IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Agriculture; 3rd IMD quintile; Urban,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Agriculture; 3rd IMD quintile; Rural,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Agriculture; 3rd IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Agriculture; 4th IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Agriculture; 4th IMD quintile; Urban,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Agriculture; 4th IMD quintile; Rural,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Agriculture; 4th IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Agriculture; 5th IMD quintile; Sparse and rural,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
